Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_AllHomes,MedianListingPrice_AllHomes,MedianPctOfPriceReduction_AllHomes,MedianPriceCutDollar_AllHomes,MedianRentalPricePerSqft_AllHomes,MedianRentalPrice_AllHomes,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductions_AllHomes,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_AllHomes,ZRI_AllHomes,ZriPerSqft_AllHomes
6/30/17,"Gordon, Georgia",,239,242,92.17324416,165950,3.335557038,6000,,,79,17.72,76.46,7.849480027,7.854984894,9.57,,,,123300,1062,0.682
6/30/17,"Grady, Georgia",,110,108,84.88778924,169900,,,,,,,,,,,,,,,1033,0.632
6/30/17,"Greene, Georgia",,376,405,185.0253807,465000,3.339367311,20000,,,,,,11.58960585,12.79069767,,,,,,1608,0.856
6/30/17,"Gwinnett, Georgia",56.75,3002,3246,101.5591238,249900,2.328832948,7000,0.735294118,1495,101,3.19,93.56,13.38562552,14.01953225,11.5,1751,1500,202400,200200,1444,0.742
6/30/17,"Habersham, Georgia",,271,283,114.229765,219900,3.448275862,6700,,,89,25.35,68.83,8.065046782,8.80952381,9.79,,,,130900,1108,0.73
6/30/17,"Hall, Georgia",77.875,972,1026,120.270191,265000,2.591344908,9100,0.839038602,1350,105,15.65,77.7,14.57853472,16.26409018,10.46,,,,166300,1329,0.828
6/30/17,"Hancock, Georgia",,81,88,128.9473684,190000,,,,,,,,7.833252316,9.345794393,,,,,,,
6/30/17,"Haralson, Georgia",,132,142,95.74468085,145000,,,,,68,31.58,61.12,,,8.32,40,38,,97100,959,0.654
6/30/17,"Harris, Georgia",,333,348,101.7060367,255000,3.362693773,10000,,,97,33.01,52.31,9.956944135,10.33707865,12.33,,,,197100,1328,0.65
6/30/17,"Hart, Georgia",,193,214,114.4626986,225000,4.04040404,7500,,,80,,,10.98817081,12.23021583,,,,,,1124,0.68
6/30/17,"Heard, Georgia",,24,24,,,,,,,,,,,,,13,10,,,876,0.65
6/30/17,"Henry, Georgia",78.875,1178,1179,86.97070618,207990,2.466124661,5100,0.683945284,1250,81,11.63,79.36,11.7414324,11.64084227,10.3,,,,157000,1245,0.658
6/30/17,"Houston, Georgia",82.625,722,772,87.21801126,179500,3.242720231,5000,0.681089744,1075,69,27.47,57.29,9.210821731,10.02425222,9.53,,,,113700,962,0.632
6/30/17,"Irwin, Georgia",,23,21,,,,,,,,,,,,,,,,,,
6/30/17,"Jackson, Georgia",,484,500,100.5257059,229900,2.30251083,9690,,,,,,8.813653256,8.28125,,,,,,1310,0.708
6/30/17,"Jasper, Georgia",,107,114,108.8717949,194900,,,,,79,,,,,,29,29,139800,,958,0.712
6/30/17,"Jeff Davis, Georgia",,,,64.87975952,99000,,,,,,,,,,,,,,,,
6/30/17,"Jefferson, Georgia",,,,66.98497581,,,,,,,,,,,,,,,,945,0.618
6/30/17,"Jenkins, Georgia",,24,23,,,,,,,,,,,,,,,,,,
6/30/17,"Jones, Georgia",,93,94,80.63131064,169900,5.013665655,9750,,,68,18.21,74.71,11.27043384,12.12121212,9.09,,,,114600,1049,0.604
6/30/17,"Lamar, Georgia",,84,86,92.75107166,,4.552352049,10000,,,70,12.2,83.47,6.955286049,8.333333333,9.11,29,25,,108100,980,0.64
6/30/17,"Lanier, Georgia",,54,55,80.75048957,124949.5,,,,,,,,,,,,,,,967,0.642
6/30/17,"Laurens, Georgia",,173,172,76.58604313,154850,3.253665879,5050,,,60,29.34,64.57,6.7530995,7.373271889,8.01,,,,89400,927,0.58
6/30/17,"Lee, Georgia",,157,168,92.29950817,164950,3.261648746,5100,,,82,35.95,45.78,10.775751,12.66375546,10.27,,,,143100,1147,0.672
6/30/17,"Liberty, Georgia",,457,426,83.25242718,149900,2.369822554,4100,0.690431265,1000,74,62.66,26.78,9.22777119,9.884678748,9.42,,,,115200,1034,0.674
6/30/17,"Lincoln, Georgia",,60,63,107.1285298,,,,,,,,,,,,,,,,1117,0.678
6/30/17,"Long, Georgia",,113,104,85.0117096,169900,,,0.6708675,1200,70,83.11,13.1,,,9.11,,,,127600,1185,0.692
6/30/17,"Lowndes, Georgia",,686,702,89.05529954,162700,3.183265779,5000,0.646981041,895,71,49.42,34.98,12.94761165,14.66666667,10.16,,,,121600,962,0.598
6/30/17,"Lumpkin, Georgia",,234,244,120.9677419,265000,2.352941176,8000,,,107,19.27,74.72,11.34992459,13.06666667,12.61,,,,205700,1327,0.74
6/30/17,"McDuffie, Georgia",,,,76.07831009,130000,,,,,,,,,,,,,,,,
6/30/17,"McIntosh, Georgia",,162,166,134.4545455,280000,,,,,,,,,,,,,,,1145,0.754
6/30/17,"Macon, Georgia",,,,36.48383937,,,,,,,,,,,,,,,,906,0.576
6/30/17,"Madison, Georgia",,99,100,90.90272918,163950,6.474820144,9000,,,72,25.65,67.58,9.013121527,10.05586592,9.27,,,,114200,1021,0.66
6/30/17,"Meriwether, Georgia",,127,128,74.65277778,127500,2.63227165,5000,,,61,35.31,58.66,9.326119721,9.523809524,6.8,45,34,,68700,839,0.648
6/30/17,"Mitchell, Georgia",,72,70,50.86974968,,,,,,,,,,,,,,,,847,0.58
6/30/17,"Monroe, Georgia",,113,130,107.3717949,279700,3.546889645,10000,,,,,,8.977952239,9.615384615,,,,,,1247,0.652
6/30/17,"Montgomery, Georgia",,,,,,,,,,,,,,,,,,,,1099,0.63
6/30/17,"Morgan, Georgia",,180,194,143.2126697,332200,,,,,112,42.78,48,11.80425416,12.5984252,12.72,34,27,254900,219100,1383,0.764
6/30/17,"Murray, Georgia",,106,116,97.33766234,152700,,,,,78,,,,,8.94,,,,112500,1039,0.726
6/30/17,"Muscogee, Georgia",109.625,1066,1080,73.80032139,131000,3.345435056,5000,0.621748311,877.5,62,42.83,40.97,14.13533516,14.94845361,9.25,,,,92300,834,0.58
6/30/17,"Newton, Georgia",104.25,597,604,83.55458221,184900,3.079547519,5100,0.699844479,1100,76,13.74,80.8,12.83875039,13.14009662,9.74,,,,127000,1085,0.68
6/30/17,"Oconee, Georgia",,321,362,129.6346023,359855,2.857959417,10000,,,119,36.56,48.97,12.53053254,14.20765027,11.91,,,,266100,1811,0.804
6/30/17,"Oglethorpe, Georgia",,61,60,87.6823854,164900,,,,,82,28.98,65.88,8.294154033,8.421052632,10.22,,,,140100,1141,0.674
6/30/17,"Paulding, Georgia",,737,770,94.14383562,243390,,,,,,,,5.025287005,4.710144928,,,,,,1217,0.752
6/30/17,"Peach, Georgia",,91,92,79.4892585,156700,4.608389552,6200,,,66,42.05,48.1,3.922424229,4.026845638,9.37,,,,120800,1085,0.594
6/30/17,"Pickens, Georgia",,447,460,136.6444867,315000,3.599125678,10050,,,112,14.32,80.96,9.735521669,11.28668172,10.57,83,66,207200,161600,1227,0.834
6/30/17,"Pierce, Georgia",,,,91.80008864,169900,,,,,,,,,,,,,,,,
6/30/17,"Pike, Georgia",,100,102,102.8047868,269731,2.672882148,6000,,,87,31.54,63.46,8.936008429,10.06711409,10.44,23,27,,140900,1125,0.66
6/30/17,"Polk, Georgia",,153,153,78.74570314,131925,4.714224447,5000,,,60,33.33,61.61,7.675486081,8.301886792,7.78,,,,87500,935,0.678
6/30/17,"Pulaski, Georgia",,,,62.18592965,,,,,,,,,,,,,,,,902,0.59
6/30/17,"Putnam, Georgia",,370,412,158.1594388,299900,3.047935716,10000,,,,,,11.35700082,13.27272727,,,,,,1336,0.752
6/30/17,"Quitman, Georgia",,21,20,,,,,,,,,,,,,,,,,899,0.644
6/30/17,"Rabun, Georgia",,491,542,136.8076184,291950,5.161934963,15000,,,,,,9.040795953,10.64162754,,,,,,1230,0.77
6/30/17,"Richmond, Georgia",,668,667,89.2719019,189900,,,,807.5,,,,10.09298294,10.79136691,,,,,,838,0.606
6/30/17,"Rockdale, Georgia",89.5,480,496,82.05479452,169900,2.745463006,5000,0.66689221,1200,72,16.07,79.6,14.57472985,15.26717557,9.62,201,189,117000,140100,1148,0.642
6/30/17,"Screven, Georgia",,37,37,64.41478805,,,,,,,,,,,,,,,,958,0.572
6/30/17,"Seminole, Georgia",,,,108.5697043,159500,,,,,,,,,,,,,,,862,0.636
6/30/17,"Spalding, Georgia",,425,450,73.65226551,121219,3.344481605,3100,0.636574074,762.5,63,33.53,61.23,18.6102707,18.92744479,8.51,,,,96400,912,0.618
6/30/17,"Stephens, Georgia",,160,178,91.85795379,178499,5.002501251,9500,,,65,,,9.078312925,8.510638298,,,,,,1013,0.668
6/30/17,"Stewart, Georgia",,,,,,,,,,,0,100,,,3.52,,,,52100,1227,0.696
6/30/17,"Sumter, Georgia",,,,63.93989983,119900,,,,,48,,,8.126448262,9.137055838,,,,,,,
6/30/17,"Talbot, Georgia",,,,,,,,,,,,,,,,,,,,1011,0.662
6/30/17,"Taliaferro, Georgia",,,,,,,,,,,,,,,,,,,,992,0.652
6/30/17,"Tattnall, Georgia",,85,87,72.91666667,121250,,,,,,,,10.76906582,10.18518519,,,,,,994,0.6
6/30/17,"Telfair, Georgia",,36,38,53.30097087,,,,,,,,,,,,,,,,,
6/30/17,"Terrell, Georgia",,,,,,,,,,,,,,,,,,,,925,0.66
6/30/17,"Thomas, Georgia",,,,97.31259247,184900,3.524229075,5600,,,76,14.11,80.83,9.441873874,10.62176166,9.37,,,,112300,984,0.67
6/30/17,"Tift, Georgia",,152,162,80.56241887,154950,3.018965753,5250,,,73,39.63,49.01,8.76686662,9.743589744,9.62,,,,125600,1084,0.624
6/30/17,"Toombs, Georgia",,,,74.94004796,139950,,,,,,,,,,,,,,,987,0.578
6/30/17,"Towns, Georgia",,355,380,135.2145522,260300,3.847633705,10000,,,108,44.77,46.79,10.32447938,12.55813953,11.7,,,,182300,1264,0.764
6/30/17,"Troup, Georgia",,368,375,85.58181818,164900,2.935705034,5000,0.631972084,800,68,,,11.49537559,12.61261261,,,,,,805,0.612
6/30/17,"Turner, Georgia",,34,31,55.38034188,85000,,,,,,,,,,,,,,,938,0.596
6/30/17,"Union, Georgia",,388,408,149.4444444,245000,3.974988834,10000,,,125,19.83,71.22,11.9498729,13.6,12.02,,,,184400,1265,0.884
6/30/17,"Upson, Georgia",,154,149,65.10721248,91000,2.608695652,3600,,,46,30.36,63.22,11.51464808,11.5942029,6.11,,,,63400,847,0.616
6/30/17,"Walker, Georgia",,295,304,92.62959227,137900,2.987524142,3650,,,66,35.66,57.57,11.65684756,12.78026906,8.37,149,109,91300,95500,946,0.704
6/30/17,"Walton, Georgia",71.5,496,522,102.4096386,235700,2.551641282,5100,0.669818755,1250,91,8.58,86.97,14.39478532,15.51551552,10.87,174,143,169400,159400,1235,0.666
6/30/17,"Ware, Georgia",,169,170,57.50105803,100950,6.060606061,4900,,,46,30.79,63.44,12.44809499,13.27014218,7.08,,,,72800,851,0.554
6/30/17,"Warren, Georgia",,13,14,,,,,,,37,0,100,,,4.95,,,,53800,,
6/30/17,"Washington, Georgia",,68,60,72.97605473,125000,,,,,,,,,,,,,,,,
6/30/17,"Wayne, Georgia",,126,121,79.77642276,135950,,,,,63,46.62,43.19,,,8.74,,,,109700,1035,0.624
6/30/17,"Webster, Georgia",,,,,,,,,,,,,,,,,,,,1055,0.62
6/30/17,"White, Georgia",,338,364,115.6420748,189900,3.334444815,5100,,,96,31,63.52,9.910988667,10.99796334,10.37,,,,143700,1144,0.752
6/30/17,"Whitfield, Georgia",,304,313,96.60622518,155900,3.450060479,9500,,,77,14.63,79.25,11.86404334,13.17254174,9.46,,,,117300,1022,0.694
6/30/17,"Wilkes, Georgia",,70,70,72.54125413,,,,,,,,,,,,,,,,1040,0.662
6/30/17,"Wilkinson, Georgia",,32,32,,,,,,,,,,,,,,,,,953,0.608
6/30/17,"Worth, Georgia",,64,65,82.78805023,125999,,,,,,,,,,,,,,,894,0.614
6/30/17,"Hawaii, Hawaii",,,,314.7782294,425000,3.572906608,10100,,1675,266,12.41,82.38,10.48744812,10.7641742,16.74,,,,341000,1627,1.45
6/30/17,"Honolulu, Hawaii",67.25,3077,3254,548.6827033,648000,2.909129377,17000,2.453495489,2400,521,9.12,84.05,11.07911458,11.52168924,21.21,957,858,,664600,2460,2.064
6/30/17,"Kauai, Hawaii",,,,504.4055802,724419,2.78551532,19000,,,,,,7.789093251,8.447488584,,,,,,,
6/30/17,"Maui, Hawaii",129.25,,,591.1206001,695000,3.571428571,25000,2.412910148,2500,470,16.48,76.51,8.079201779,7.711567351,19.01,,,,609400,,
6/30/17,"Ada, Idaho",52,1780,1888,148.0698378,299056,2.329973861,7756,0.922364672,1350,134,,,16.19050774,18.59988284,13.65,1167,806,239400,225100,1326,0.838
6/30/17,"Adams, Idaho",,65,74,133.1372549,290000,,,,,,,,,,14.41,,,,204800,,
6/30/17,"Bannock, Idaho",,230,270,126.3108614,165900,3.422818792,5100,,825,115,,,14.44763085,16.70702179,11.45,,,,136600,979,0.848
6/30/17,"Bear Lake, Idaho",,,,95.65713516,,,,,,,,,,,12.64,,,,179200,1165,0.674
6/30/17,"Benewah, Idaho",,,,,,,,,,114,,,,,12.63,,,,171500,1127,0.74
6/30/17,"Bingham, Idaho",,109,124,118.0463831,159000,2.631578947,4900,,,107,,,15.14757007,18.18181818,11.64,,,,143600,1041,0.768
6/30/17,"Blaine, Idaho",,,,362.7125674,679000,4.264392324,20000,,,295,,,7.429370799,7.334963325,14.81,,,,367800,,
6/30/17,"Boise, Idaho",,92,116,165.9179688,284950,,,,,114,,,,,,21,16,,,,
6/30/17,"Bonner, Idaho",,407,484,200.8044554,374900,3.649635036,14500,,,160,,,7.720257513,9.507640068,15.19,,,,248500,1293,0.89
6/30/17,"Bonneville, Idaho",,294,330,90.87890126,199999,2.464489796,5000,0.661117118,929,80,,,17.84281362,19.44444444,11.45,,,,145900,1088,0.58
6/30/17,"Boundary, Idaho",,62,82,148.6895161,259000,,,,,128,,,,,15.11,,,,221300,,
6/30/17,"Butte, Idaho",,35,38,,,,,,,,,,,,,,,,,,
6/30/17,"Canyon, Idaho",52,716,732,116.1533019,205000,2.382086708,5000,0.801162927,1095,104,,,16.51720295,18.01526718,12.34,441,373,176600,156200,1046,0.684
6/30/17,"Caribou, Idaho",,,,,,,,,,,,,,,12.73,,,,182400,1199,
6/30/17,"Cassia, Idaho",,,,78.35365854,,,,,,89,,,,,12.4,,,,171600,,
6/30/17,"Clearwater, Idaho",,37,42,103.3973412,166900,,,,,,,,,,14.75,,,,212500,1185,
6/30/17,"Custer, Idaho",,,,,299000,,,,,,,,,,,,,,,,
6/30/17,"Elmore, Idaho",,134,131,105.6406783,178500,2.054794521,5000,,,89,,,11.29129415,12.87128713,11.67,,,,135700,945,0.666
6/30/17,"Franklin, Idaho",,,,,,,,,,,,,,,,,,,,1145,0.644
6/30/17,"Fremont, Idaho",,,,136.1662237,250000,,,,,158,,,7.50611632,9.844559585,13.16,,,,174900,1121,0.954
6/30/17,"Gem, Idaho",,68,78,126.8688293,,,,,,109,,,13.3724923,16.10169492,13.16,40,29,,183100,1162,0.696
6/30/17,"Gooding, Idaho",,66,64,93.31476323,134200,,,,,,,,,,11.94,,,,137800,,
6/30/17,"Idaho, Idaho",,,,,249000,,,,,,,,,,14.05,,,,187700,,
6/30/17,"Jefferson, Idaho",,100,112,138.2052253,259450,2.694167852,5025,,,123,,,14.99433192,17.53246753,12.93,,,,179000,1154,0.76
6/30/17,"Jerome, Idaho",,79,80,104.9300466,169900,,,,,94,,,14.13808886,16.79389313,11.46,,,,137800,1017,0.676
6/30/17,"Kootenai, Idaho",,963,1136,157.6086957,329110,3.22684737,10000,0.881410256,1350,137,,,11.64550713,13.78091873,13.75,,,,238900,1436,0.83
6/30/17,"Latah, Idaho",,,,,247750,,,,,,,,13.6593327,15.72327044,13.02,,,,220400,1368,
6/30/17,"Lemhi, Idaho",,103,100,128.8482805,261750,,,,,,,,11.65379207,13.70967742,,,,,,1197,0.74
6/30/17,"Lewis, Idaho",,,,,,,,,,,,,,,12.87,,,,172600,,
6/30/17,"Lincoln, Idaho",,24,25,,,,,,,,,,,,,,,,,,
6/30/17,"Madison, Idaho",,82,100,87.80404296,249000,,,,,79,,,14.49221668,17.55725191,13.09,,,,178600,1152,0.488
6/30/17,"Minidoka, Idaho",,36,34,95.0807131,,,,,,,,,,,,,,,,,
6/30/17,"Nez Perce, Idaho",,137,148,105.3108974,239300,2.857142857,7600,,,93,,,7.075181997,7.623318386,12.69,,,,183400,1226,0.602
6/30/17,"Oneida, Idaho",,,,,,,,,,,,,,,13.58,,,,190300,,
6/30/17,"Owyhee, Idaho",,,,119.1296063,,,,,,104,,,,,13.43,6,4,,188400,1176,0.698
6/30/17,"Payette, Idaho",,104,115,105.8517202,181400,2.858776444,5000,,,94,,,14.326512,17.11229947,11.38,,,,144800,1045,0.66
6/30/17,"Power, Idaho",,17,18,,,,,,,,,,,,12.47,,,,172200,1133,
6/30/17,"Shoshone, Idaho",,59,68,,115000,,,,,,,,,,,,,,,807,
6/30/17,"Teton, Idaho",,,,200.3205128,410000,,,,,154,,,9.766323569,11.83673469,16.45,,,,346400,1593,0.778
6/30/17,"Twin Falls, Idaho",,451,485,120.0690086,239900,2.666666667,6000,,,94,,,14.54979813,16.07898449,11.76,,,,155400,1147,0.618
6/30/17,"Valley, Idaho",,,,187.6202919,358000,2.674796748,10000,,,,,,8.769185552,10.66945607,,,,,,,
6/30/17,"Washington, Idaho",,75,82,101.0928962,175000,,,,,,,,11.89588787,14.15929204,,,,,,,
6/30/17,"Adams, Illinois",,190,172,,125000,3.387220939,5000,,,77,38.75,49.81,10.22633254,11.69811321,7.81,,,,108300,1159,0.766
6/30/17,"Bond, Illinois",,99,104,58.39471679,83200,,,,,,,,10.46325702,11.11111111,,19,15,,,,
6/30/17,"Boone, Illinois",,200,214,87.45375152,180900,2.973300971,5000,,,85,21.14,71.56,14.38082151,15.80188679,9.09,,,,152100,1364,0.766
6/30/17,"Bureau, Illinois",,250,262,,103950,4.024144869,5000,,,,,,12.06677091,14.88764045,,,,,,1085,0.744
6/30/17,"Calhoun, Illinois",,,,,,,,,,,0,100,,,8.24,0,1,,111600,,
6/30/17,"Carroll, Illinois",,,,85.06944444,,5.112297492,6000,,,49,52.09,42.08,11.5391819,14.74103586,5.54,,,,73500,1104,0.68
6/30/17,"Cass, Illinois",,,,56.07069723,79995,,,,,,,,,,,,,,,,
6/30/17,"Champaign, Illinois",90.25,944,982,110.5216622,157500,2.816901408,5000,0.938405797,995,91,24.44,58.2,12.65883671,15.79234973,9.71,,,,137200,1157,0.774
6/30/17,"Christian, Illinois",,,,75.90759076,89000,,,,,65,38.75,53.03,,,6.67,,,,75400,,
6/30/17,"Clark, Illinois",,,,69.39799331,109600,,,,,,,,,,,,,,,,
6/30/17,"Clay, Illinois",,,,,,,,,,,,,,,5.01,,,,68400,,
6/30/17,"Clinton, Illinois",,152,156,87.75684932,129900,2.985074627,4000,,,82,9.47,86.96,12.59083637,13.63636364,8.48,50,46,,116600,1153,0.804
6/30/17,"Coles, Illinois",,281,296,,89000,,,,,58,39.55,51.95,15.03965061,18.13471503,6.29,,,,85500,1157,0.76
6/30/17,"Cook, Illinois",83,16959,18282,181.5819861,269999,2.958579882,10000,1.545454545,1750,164,21.58,69.16,16.50333349,17.66174329,10.52,9114,7477,233100,212800,1684,1.32
6/30/17,"De Kalb, Illinois",,384,417,,178000,2.779321845,5000,,1200,92,19.27,70.07,15.31265026,16.99779249,10,167,153,144100,155700,1272,0.734
6/30/17,"Dewitt, Illinois",,63,56,80.83333333,102600,,,,,,43.03,49.35,,,6.5,,,,82000,,
6/30/17,"Douglas, Illinois",,92,95,71.00591716,,,,,,,,,14.65647587,17.1875,,,,,,1247,
6/30/17,"Du Page, Illinois",78.375,3614,4096,184.0490798,339990,2.500625156,10000,1.271415731,1750,169,14.27,74.56,17.72903579,19.69265794,11.75,2232,1633,260000,275800,1966,1.234
6/30/17,"Edgar, Illinois",,,,,87000,,,,,,,,,,,,,,,,
6/30/17,"Effingham, Illinois",,123,138,,159450,,,,,90,24.1,68.5,14.08536448,17.58241758,8.49,,,,124200,,
6/30/17,"Fayette, Illinois",,,,,89900,,,,,,,,12.75816945,14.38848921,,,,,,,
6/30/17,"Ford, Illinois",,98,102,65.80388307,94900,,,,,59,30.39,63.78,11.68636311,12.5,6.2,,,,80000,1126,0.814
6/30/17,"Franklin, Illinois",,,,,72200,,,,,,,,,,,,,,,866,
6/30/17,"Fulton, Illinois",,,,,84900,,,,,64,,,14.63357218,15.28384279,,,,,,,
6/30/17,"Gallatin, Illinois",,,,,,,,,,,0,100,,,5.92,,,,83100,,
6/30/17,"Greene, Illinois",,45,48,,76500,,,,,,,,,,,,,,,904,
6/30/17,"Grundy, Illinois",,182,190,114.8667871,207900,2.056275862,5000,0.950714552,1350,115,16,76.71,13.22644273,15.57562077,10.99,,,,177900,1366,0.894
6/30/17,"Hamilton, Illinois",,,,,,,,,,,,,,,,,,,,1086,
6/30/17,"Hancock, Illinois",,,,,97250,,,,,,,,,,,,,,,,
6/30/17,"Hardin, Illinois",,,,56.75986575,,,,,,,,,,,,,,,,,
6/30/17,"Henry, Illinois",,,,91.93143813,,,,,,77,40.4,49.72,,,7.83,,,,106800,1115,0.812
6/30/17,"Iroquois, Illinois",,189,198,,99700,,,,,,62.95,31.05,11.98560657,14.22924901,5.51,,,,83100,1273,
6/30/17,"Jackson, Illinois",,429,452,102.1961378,109000,3.710157759,5000,,,60,,,8.063485975,10.64718163,,,,,,,
6/30/17,"Jefferson, Illinois",,,,,113900,,,,,53,42.47,50.21,14.1332193,16.60777385,6.04,,,,72000,998,0.756
6/30/17,"Jersey, Illinois",,130,136,87.5,129900,4.354066986,5900,,,88,22.91,71.82,13.37207296,16.66666667,8.3,,,,113800,,
6/30/17,"Jo Daviess, Illinois",,,,,189000,4.457018066,7000,,,84,,,7.840836053,8.655616943,,,,,,1248,0.812
6/30/17,"Johnson, Illinois",,,,93.13055095,149000,,,,,,,,,,,,,,,,
6/30/17,"Kane, Illinois",78.5,1950,2183,131.6572958,275000,2.255639098,6000,1.070947674,1600,118,9.55,82,17.74972937,19.45770065,10.64,1008,798,219100,217800,1687,0.96
6/30/17,"Kankakee, Illinois",,525,558,,134945,3.765865601,5000,,1100,77,38.33,45.48,14.46068952,15.9586682,8.83,,,,121100,1171,0.786
6/30/17,"Kendall, Illinois",78.875,417,454,114.4993639,245000,2.00080032,5000,1.016518424,1650,106,8.93,84.11,15.30721043,15.72481572,10.02,,,,224100,1837,0.894
6/30/17,"Knox, Illinois",,247,256,80.43930762,115000,4.003202562,5000,,,60,49.46,42.82,17.68784959,19.18604651,5.83,,,,70500,,
6/30/17,"Lake, Illinois",91.25,3775,4178,158.8770152,339500,2.866249341,10000,1.204335802,1695,134,28.48,56.72,18.80288437,20.95467207,10.36,1614,1218,229400,230700,1828,1.142
6/30/17,"La Salle, Illinois",,591,606,87.82019231,115000,3.775995819,5000,0.709491317,,76,39.5,52.78,16.50526803,18.83316274,8.44,,,,101800,,
6/30/17,"Lawrence, Illinois",,,,,,,,,,,,,,,,,,,,,
6/30/17,"Lee, Illinois",,194,209,77.02263746,115500,,,,,,,,,,,,,,,1109,0.804
6/30/17,"Livingston, Illinois",,268,276,,99900,,,,,63,27.96,66.19,,,6.83,,,,91000,1120,0.77
6/30/17,"Logan, Illinois",,,,,79900,4.764173416,5000,,,,,,11.81590307,14.33823529,,,,,,998,
6/30/17,"McDonough, Illinois",,,,91.66666667,98800,,,,,71,43.74,48.01,,,7.31,,,,74800,,
6/30/17,"McHenry, Illinois",78.75,1562,1712,123.1198686,243200,2.632964718,6000,1.033296425,1500,119,9.87,81.65,16.49976361,18.84268683,10.27,806,585,202000,205300,1602,0.988
6/30/17,"McLean, Illinois",88,948,992,100.9174312,165500,2.919372294,5000,0.804780326,995,94,33.35,49.51,21.14019642,25.13287775,9.56,,,,145300,,0.806
6/30/17,"Macon, Illinois",,637,666,82.87192058,99900,4.001601281,5000,,675,64,55.05,36.41,14.72068307,17.68707483,6.75,,,,73700,897,0.774
6/30/17,"Macoupin, Illinois",,263,265,,85000,6.391816601,5000,,,49,56.1,37.44,10.60780325,11.91860465,6.2,113,86,,74700,993,0.646
6/30/17,"Madison, Illinois",83.75,1244,1294,94.96503497,125000,3.703703704,5000,0.845971201,850,78,24.08,64.06,18.21469912,20.4775023,9.2,,,,109000,984,0.754
6/30/17,"Marion, Illinois",,,,,85000,,,,,,,,,,,,,,,,
6/30/17,"Marshall, Illinois",,127,134,85.19745223,129950,,,,,,,,,,,,,,,1064,0.92
6/30/17,"Mason, Illinois",,51,50,,,,,,,,,,,,,,,,,,
6/30/17,"Massac, Illinois",,,,,87250,,,,,,,,,,,,,,,,
6/30/17,"Menard, Illinois",,55,52,,,,,,,,,,,,9.57,,,,143800,,
6/30/17,"Mercer, Illinois",,47,46,,,,,,,,,,,,,,,,,1115,
6/30/17,"Monroe, Illinois",,112,122,146.6856061,239500,2.222222222,5100,,,,,,13.04573454,13.26530612,,70,65,,,1392,0.976
6/30/17,"Montgomery, Illinois",,125,132,,84900,5.942028986,5000,,,,,,12.29274839,12.82051282,,,,,,920,0.666
6/30/17,"Morgan, Illinois",,104,100,81.74451859,113450,3.84850053,5000,,,73,44.14,48.03,20.12494268,22.22222222,7.01,,,,85100,,
6/30/17,"Moultrie, Illinois",,,,79.26587302,94900,,,,,,,,,,,,,,,1059,0.834
6/30/17,"Ogle, Illinois",,260,280,,134949.5,2.953586498,5000,,,,,,13.586051,16.25835189,,,,,,1262,0.776
6/30/17,"Peoria, Illinois",94.5,1495,1554,89.98693941,142000,3.571428571,5000,0.843447221,900,76,70.98,19.59,24.24939722,26.91146881,8.29,,,,99300,950,0.8
6/30/17,"Perry, Illinois",,,,,75000,,,,,,,,,,,,,,,,
6/30/17,"Piatt, Illinois",,90,99,,144900,3.227888961,5400,,,,,,12.20586151,15.06024096,,,,,,1207,
6/30/17,"Pulaski, Illinois",,,,,,,,,,,0,100,,,6.5,,,,80300,,
6/30/17,"Putnam, Illinois",,59,62,,124950,,,,,,,,,,,,,,,1147,
6/30/17,"Randolph, Illinois",,111,105,58.83730159,82000,6.601731602,4050,,,,,,7.22874249,7.299270073,,,,,,1078,
6/30/17,"Richland, Illinois",,,,,99700,,,,,,,,,,,,,,,,
6/30/17,"Rock Island, Illinois",,,,89.94242479,119000,4.003202562,5000,0.852564103,895,79,61.28,30.36,11.80181687,13.24599709,8.87,,,,94000,848,0.72
6/30/17,"Saint Clair, Illinois",77.75,1092,1172,107.1428571,130000,3.387096774,5000,0.904947917,925,82,25.58,61.98,13.64442676,15.50802139,8.77,,,,93100,888,0.824
6/30/17,"Saline, Illinois",,,,,84500,,,,,,,,,,,,,,,,
6/30/17,"Sangamon, Illinois",75.25,897,924,,160450,3.090909091,5000,,975,74,41.44,45.09,22.47201566,25.48500882,9.53,,,,122700,,
6/30/17,"Schuyler, Illinois",,,,,,,,,,,,,,,,,,,,911,
6/30/17,"Stark, Illinois",,34,32,,70950,,,,,,,,,,,,,,,,
6/30/17,"Stephenson, Illinois",,,,50.32051282,89900,4.763038819,5000,,,,63.49,28.93,11.18602545,13.86363636,6.71,,,,84100,,
