Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_AllHomes,MedianListingPrice_AllHomes,MedianPctOfPriceReduction_AllHomes,MedianPriceCutDollar_AllHomes,MedianRentalPricePerSqft_AllHomes,MedianRentalPrice_AllHomes,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductions_AllHomes,PriceToRentRatio_AllHomes,ZHVI_AllHomes,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes
12/31/17,"Coffee, Tennessee",,208,210,99.82700797,184999,3.747310186,5000,,,85,,,12.50948856,8.979591837,10.34,134700,1113,1098,0.706
12/31/17,"Crockett, Tennessee",,37,37,64.58819369,,,,,,56,,,,,7.49,78100,,,
12/31/17,"Cumberland, Tennessee",,509,458,115.9576705,185000,4.544413919,10000,,,84,,,10.71669356,8.027923211,8.19,90500,928,1138,0.744
12/31/17,"Davidson, Tennessee",,2651,2561,197.6177585,349000,2.272727273,7925,1.174863388,1600,150,10.15,86.28,14.04499789,10.62017567,12.84,247300,1592,1570,1.062
12/31/17,"Decatur, Tennessee",,98,96,113.1181139,150000,,,,,,,,13.11908436,10.30927835,,,,,
12/31/17,"Dekalb, Tennessee",,115,106,141.709622,231900,6.302134592,13500,,,81,,,11.38438598,6.611570248,9.36,125300,,,
12/31/17,"Dickson, Tennessee",,,,138.6717108,229900,3.189493433,5000,,,105,7.66,89.58,17.25433479,13.7755102,11.2,153900,1150,1146,0.79
12/31/17,"Dyer, Tennessee",,,,73.38129496,114500,,,,,53,,,,,7.39,72900,850,851,
12/31/17,"Fayette, Tennessee",,,,111.8285666,319000,1.478516127,4000,,,96,33.96,57.46,15.46648036,12.7753304,11.24,173200,1269,1260,0.712
12/31/17,"Fentress, Tennessee",,214,212,99.65277778,138000,5.270101375,4500,,,80,,,8.216997256,6.274509804,9.89,120700,,,
12/31/17,"Franklin, Tennessee",,259,240,128.5794183,225000,4.54195535,4900,,,82,,,12.00489974,8.896797153,9.64,129900,1133,1121,0.73
12/31/17,"Gibson, Tennessee",,,,61.1814346,109900,3.102726163,5000,,,45,,,7.036032318,3.95256917,6.3,61000,804,807,0.602
12/31/17,"Giles, Tennessee",,115,122,102.7647779,169900,3.656074826,9000,,,76,,,14.9207837,12.58741259,8.88,110400,1020,1007,0.744
12/31/17,"Grainger, Tennessee",,124,123,119.0402477,179900,2.857142857,4000,,,80,33.53,60.57,13.88169814,11.62790698,9.41,116800,,,
12/31/17,"Greene, Tennessee",,286,295,107.281106,162900,4.258114794,6050,,,72,,,10.81289046,8.262108262,10.37,91800,760,758,0.614
12/31/17,"Grundy, Tennessee",,68,70,109.6707819,163900,,,,,53,,,,,6.92,73600,,,
12/31/17,"Hamblen, Tennessee",,262,254,101.4130435,138000,2.712769219,5000,,,79,37.67,52.91,10.33080348,6.626506024,9.7,112000,963,957,0.716
12/31/17,"Hamilton, Tennessee",,1423,1336,126.6968326,239300,2.542372881,5000,0.950133089,1300,87,,,12.25528224,8.088589312,10.33,164300,1335,1293,0.73
12/31/17,"Hancock, Tennessee",,,,,119900,,,,,,,,,,,,,,
12/31/17,"Hardeman, Tennessee",,,,68.88756807,139900,,,,,,,,,,4.83,44000,,,
12/31/17,"Hardin, Tennessee",,354,344,113.6138614,199000,8.04,10000,,,67,,,7.726779388,3.968253968,7.35,77000,,,
12/31/17,"Hawkins, Tennessee",,273,287,108.560794,157000,3.854313735,5000,,,79,,,11.12568694,7.807807808,10.01,121000,,,
12/31/17,"Haywood, Tennessee",,,,62.862234,,,,,,,,,,,,,821,817,0.63
12/31/17,"Henderson, Tennessee",,106,109,99.93155373,138400,7.122476731,5000,,,62,,,9.533470835,6.722689076,8.4,90900,,,
12/31/17,"Henry, Tennessee",,,,77.6293823,126600,,,,,59,,,6.153676111,2.843601896,7.67,82500,,,
12/31/17,"Hickman, Tennessee",,51,56,117.6953125,150000,,,,,85,22.4,73.76,,,9.59,122200,1066,1057,0.77
12/31/17,"Houston, Tennessee",,24,21,,,,,,,59,,,,,7.47,78900,,,
12/31/17,"Humphreys, Tennessee",,68,66,99.90530303,162000,,,,,69,,,,,9.34,105000,941,937,0.666
12/31/17,"Jackson, Tennessee",,42,42,,,,,,,66,,,,,,,,,
12/31/17,"Jefferson, Tennessee",,344,323,125.2752537,227000,2.490372272,4850,,,88,33.19,57.27,10.65156833,7.246376812,10.47,135500,1096,1087,0.736
12/31/17,"Johnson, Tennessee",,196,196,120.8913418,197750,,,,,,,,6.557118491,3.977272727,,,,,
12/31/17,"Knox, Tennessee",,1788,1765,107.7520491,229000,2.501355114,5000,0.833333333,1200,108,13.78,78.89,13.58732583,9.263157895,11.09,165900,1233,1214,0.838
12/31/17,"Lake, Tennessee",,18,18,,,,,,,,,,,,,,,,
12/31/17,"Lauderdale, Tennessee",,,,53.99568035,74000,,,,,49,,,,,6.6,65600,,,
12/31/17,"Lawrence, Tennessee",,121,122,103.6,179000,4.773167028,8500,,,61,,,12.93706424,11.03448276,8.11,93200,,,
12/31/17,"Lewis, Tennessee",,42,48,93.58167831,146500,,,,,52,,,,,6.42,62100,,,
12/31/17,"Lincoln, Tennessee",,129,131,93.49317304,145950,5.206590547,7750,,,69,,,11.91104304,9.032258065,8.68,103400,995,992,0.71
12/31/17,"Loudon, Tennessee",,345,316,134.3072573,289000,3.079291763,10000,,,107,16.51,78.1,13.06848405,9.090909091,11.11,155500,1149,1144,0.812
12/31/17,"McMinn, Tennessee",,,,93.96577381,129900,5.366336399,4825,,,74,,,12.21971453,9.090909091,10.44,117900,,,
12/31/17,"McNairy, Tennessee",,149,154,73.18501171,95400,,,,,54,,,9.394614654,7.36196319,7.26,72800,,,
12/31/17,"Macon, Tennessee",,,,96.86431015,,,,,,77,14.34,82.92,,,9.61,111100,,,
12/31/17,"Madison, Tennessee",,370,368,76.12007168,139950,3.573981415,5000,,900,64,22.26,70.28,10.92389517,6.561085973,9.13,97500,869,866,0.606
12/31/17,"Marion, Tennessee",,128,122,119.0187765,218000,2.668564848,4450,,,80,,,9.078539285,6.338028169,9.15,116900,1085,1079,0.76
12/31/17,"Marshall, Tennessee",,79,82,121.4285714,,,,,,98,,,16.32302749,13.86138614,10.46,137600,,,
12/31/17,"Maury, Tennessee",,311,318,136.4208307,259994.5,2.704164413,6500,0.872968775,1500,114,,,13.81174783,10.85106383,11.66,173100,1305,1300,0.848
12/31/17,"Meigs, Tennessee",,81,75,,157900,,,,,,,,11.82706879,9.638554217,10.16,132700,,,
